titleId	conceptId	name	contentId	region	publisherId	psVR	pS4Pro	pS5BackCompat
CUSA16491_00	232274	シェンムー III	JP0108-CUSA16491_00-SHENMUEIII0000JP	JP	JP0108		Supported	Compatible
CUSA16494_00	233465	Warparty	JP2325-CUSA16494_00-WARPARTYFULLGAME	JP	JP2325		Supported	Compatible
CUSA16496_00	234567	Cyberpunk 2077	JP3522-CUSA16496_00-0000000000000001	JP	JP3522		Supported	Compatible
CUSA16503_00	233226	Warhammer Chaosbane	JP0075-CUSA16503_00-WHCBSIEJA0000000	JP	JP0075		Supported	Compatible
CUSA16504_00	233787	WRC 8 FIA World Rally Championship	JP0075-CUSA16504_00-WRC8SIEJ00000000	JP	JP0075		Supported	Bootable
CUSA16505_00	233889	Bee Simulator	JP0075-CUSA16505_00-BEESIEJ000000000	JP	JP0075		Supported	Compatible
CUSA16543_00	234454	DOOM 64	JP0262-CUSA16543_00-DOOM64X199700000	JP	JP0262		Supported	Compatible
CUSA16603_00	234576	Arcade Archives Yie Ar KUNG-FU	JP0571-CUSA16603_00-HAMPRDC000000001	JP	JP0571		Supported	Compatible
CUSA16606_00	216932	Brawlhalla	JP0001-CUSA16606_00-BRAWLHALLAJPASIA	JP	JP0001		Supported	Compatible
CUSA16622_00	233583	OLYMPIC GAMES TOKYO 2020™ DEMO	JP0177-CUSA16622_00-MUSASHIKIOSK0000	JP	JP0177		Supported	
CUSA16637_00	234622	Spice and Wolf VR	JP1970-CUSA16637_00-SAWVR00000000000	JP	JP1970	Supported	Supported	Compatible
CUSA16647_00	234600	DoorsAndRooms	JP1616-CUSA16647_00-DOORSNROOMS00000	JP	JP1616		Supported	Compatible
CUSA16648_00	234628	ONE PIECE 海賊無双4	JP0700-CUSA16648_00-OPPW4JPHDDGAME00	JP	JP0700		Supported	Compatible
CUSA16651_00	217250	Luckslinger	JP0078-CUSA16651_00-LUCKSLINGER00000	JP	JP0078		Supported	Compatible
CUSA16652_00	231819	Control	JP0507-CUSA16652_00-CONTROL000000000	JP	JP0507		Supported	Compatible
CUSA16653_00	234579	Dusk Diver	JP3347-CUSA16653_00-DUSKDIVER1000000	JP	JP3347		Supported	Compatible
CUSA16683_00	232538	KILL la KILL - IF - DEMO	JP0036-CUSA16683_00-000000000KLKDEMO	JP	JP0036		Supported	Not Compatible
CUSA16709_00		SDガンダム ジージェネレーション モノアイガンダムズ	JP0700-CUSA16709_00-SDGGENEMEGDSJPNM	JP	JP0700		Supported	Compatible
CUSA16711_00	234774	ReadySet Heroes	JP9000-CUSA16711_00-G2PGTINMAN000001	JP	JP9000		Supported	Compatible
CUSA16715_00	234670	GOT7 LOVE LOOP VR	JP2857-CUSA16715_00-GOT7LOVELOOPVRJP	JP	JP2857	Required	Supported	Compatible
CUSA16723_00	233069	BIOHAZARD RE:3 Z Version	JP0102-CUSA16723_00-BH3ROFF000000001	JP	JP0102		Supported	Compatible
CUSA16740_00	233110	F1® 2019	JP5187-CUSA16740_00-F12019JMASTER000	JP	JP5187		Supported	Compatible
CUSA16741_00	232042	Super Street: The Game	JP0013-CUSA16741_00-SUPERSTREETGAME0	JP	JP0013		Supported	Compatible
CUSA16744_00	228851	Trials® Rising - DEMO	JP0001-CUSA16744_00-TWT0001110001110	JP	JP0001		Supported	
